,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
PV2016_3021_15A0891,30-Sep-2016,08:01:22,2,3.000000,100,13,0,7,52.7157,173.2366,08:01:24.650001 30-Sep-2016,FastGPS,52.7157,173.2366,,,12.5,-0.3,,,,15,5,17788,,,,30,8238,,,,4,22139,,,,2,17581,,,,13,4540,,,,6,21269,,,,7,18944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,30-Sep-2016,11:02:52,3,3.000000,101,13,0,7,52.7103,173.2414,11:02:54.150001 30-Sep-2016,FastGPS,52.7103,173.2414,,,11.6,-0.8,,,,15,24,18066,,,,5,25316,,,,18,31410,,,,20,13008,,,,13,10810,,,,21,30228,,,,15,3297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,30-Sep-2016,14:22:08,2,3.000000,102,,0,9,52.7373,173.2571,14:22:10.180001 30-Sep-2016,FastGPS,52.7373,173.2571,,,5.7,-0.8,,,,15,24,1195,,,,19,13944,,,,12,13720,,,,17,7202,,,,15,13078,,,,14,12384,,,,32,16315,,,,10,443,,,,6,19258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,30-Sep-2016,17:22:05,4,3.000000,103,14,0,5,52.8300,173.2008,17:22:07.220001 30-Sep-2016,FastGPS,52.8300,173.2008,,,7.0,-0.8,,,,15,25,1484,,,,29,12790,,,,12,11493,,,,31,3536,,,,2,32444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,30-Sep-2016,20:22:00,3,3.000000,104,14,1,5,52.8301,173.1999,20:22:02.170001 30-Sep-2016,FastGPS,52.8301,173.1999,,,4.5,-0.8,,,,15,31,8826,,,,7,16742,,,,8,4783,,,,27,15900,,,,16,32645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,30-Sep-2016,23:22:00,1,3.000000,105,14,1,8,52.8299,173.2000,23:22:02.220001 30-Sep-2016,FastGPS,52.8299,173.2000,,,9.8,-0.8,,,,15,18,22021,,,,10,29739,,,,27,7454,,,,28,1800,,,,11,27152,,,,8,17764,,,,30,19513,,,,1,10328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Oct-2016,03:10:21,3,3.000000,106,14,0,8,52.8299,173.2000,03:10:23.710001 01-Oct-2016,FastGPS,52.8299,173.2000,,,8.2,-0.3,,,,15,22,15094,,,,3,9747,,,,1,6056,,,,14,22114,,,,17,4284,,,,19,9381,,,,31,607,,,,23,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Oct-2016,06:10:23,3,3.000000,107,14,1,8,52.8298,173.1999,06:10:24.22 01-Oct-2016,FastGPS,52.8298,173.1999,,,8.5,-1.8,,,,15,5,29921,,,,23,7795,,,,2,1480,,,,6,16445,,,,9,25189,,,,7,25394,,,,19,19645,,,,29,11092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Oct-2016,09:11:02,1,3.000000,108,14,0,6,52.7246,173.2278,09:11:04.18 01-Oct-2016,FastGPS,52.7246,173.2278,,,2.6,-0.8,,,,15,7,22285,,,,13,6826,,,,4,12999,,,,30,25674,,,,5,18748,,,,28,24900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Oct-2016,12:26:41,2,3.000000,109,15,0,7,52.7158,173.2495,12:26:43.730001 01-Oct-2016,FastGPS,52.7158,173.2495,,,0.9,-0.3,,,,15,10,23912,,,,24,21595,,,,15,25084,,,,18,20338,,,,13,5661,,,,4,17802,,,,19,24239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Oct-2016,15:29:31,3,3.000000,110,,0,9,52.8072,173.2342,15:29:32.730001 01-Oct-2016,FastGPS,52.8072,173.2342,,,16.1,-1.3,,,,15,2,17582,,,,24,10232,,,,12,16971,,,,25,3752,,,,31,26273,,,,29,15922,,,,6,21204,,,,32,32289,,,,22,7186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,01-Oct-2016,21:30:58,1,3.000000,112,15,0,7,52.8368,173.2002,21:30:59.760001 01-Oct-2016,FastGPS,52.8368,173.2002,,,7.1,-1.2,,,,15,21,11496,,,,27,26688,,,,18,28172,,,,20,26697,,,,10,29962,,,,16,17279,,,,8,10194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Oct-2016,00:33:54,3,3.000000,113,15,0,7,52.8365,173.2004,00:33:55.280001 02-Oct-2016,FastGPS,52.8365,173.2004,,,2.8,-1.7,,,,15,1,25621,,,,22,28451,,,,11,24791,,,,8,517,,,,27,11554,,,,32,1564,,,,28,29395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Oct-2016,03:34:02,4,3.000000,114,,0,9,52.8382,173.2043,03:34:04.280001 02-Oct-2016,FastGPS,52.8382,173.2043,,,9.6,-0.7,,,,15,23,21038,,,,17,318,,,,1,2033,,,,3,15232,,,,22,14547,,,,19,13838,,,,9,3694,,,,11,29858,,,,31,2693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Oct-2016,06:35:18,1,3.000000,115,15,0,8,52.8338,173.2121,06:35:20.290001 02-Oct-2016,FastGPS,52.8338,173.2121,,,3.7,-0.7,,,,15,2,7333,,,,6,16853,,,,9,14388,,,,7,22459,,,,30,7606,,,,29,2311,,,,4,9460,,,,5,12960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Oct-2016,09:35:25,2,3.000000,116,15,0,6,52.7459,173.3336,09:35:27.240001 02-Oct-2016,FastGPS,52.7459,173.3336,,,2.5,-0.8,,,,15,20,12534,,,,15,32398,,,,13,14068,,,,30,18340,,,,5,17934,,,,4,2564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Oct-2016,12:38:55,3,3.000000,117,15,0,7,52.6974,173.4364,12:38:57.310001 02-Oct-2016,FastGPS,52.6974,173.4364,,,7.7,-0.7,,,,15,10,32662,,,,18,24010,,,,15,1522,,,,12,28896,,,,24,25057,,,,13,21870,,,,19,31424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Oct-2016,15:40:23,3,3.000000,118,15,0,8,52.6897,173.5389,15:40:25.800001 02-Oct-2016,FastGPS,52.6897,173.5389,,,7.9,-0.2,,,,15,25,22862,,,,29,18604,,,,32,16865,,,,31,19363,,,,12,20596,,,,6,31735,,,,24,18770,,,,2,23638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Oct-2016,18:40:00,1,3.000000,119,15,0,8,52.7712,173.6706,18:40:01.330001 02-Oct-2016,FastGPS,52.7712,173.6706,,,4.4,-1.7,,,,15,31,12891,,,,21,3294,,,,26,1218,,,,25,11138,,,,29,32651,,,,5,19980,,,,9,14442,,,,23,11108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,02-Oct-2016,21:40:13,2,3.000000,120,15,0,8,52.6999,173.6989,21:40:15.840001 02-Oct-2016,FastGPS,52.6999,173.6989,,,5.3,-0.2,,,,15,7,17969,,,,16,1091,,,,27,18560,,,,30,12124,,,,8,38,,,,18,20826,,,,10,28253,,,,11,32216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Oct-2016,00:41:01,4,3.000000,121,15,0,7,52.6297,173.6946,00:41:03.360001 03-Oct-2016,FastGPS,52.6297,173.6946,,,6.3,-0.6,,,,15,1,4188,,,,22,27212,,,,8,32536,,,,11,25488,,,,3,21793,,,,28,31579,,,,10,27307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Oct-2016,03:42:17,1,3.000000,122,,0,9,52.5920,173.8087,03:42:18.840001 03-Oct-2016,FastGPS,52.5920,173.8087,,,13.5,-1.2,,,,15,17,20300,,,,23,23873,,,,6,13410,,,,19,17452,,,,1,24100,,,,3,31449,,,,12,15310,,,,31,11806,,,,22,17352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Oct-2016,06:44:50,3,3.000000,123,15,0,8,52.5877,173.9636,06:44:52.84 03-Oct-2016,FastGPS,52.5877,173.9636,,,13.8,-0.2,,,,15,30,21186,,,,23,11706,,,,9,4236,,,,7,14796,,,,2,27810,,,,6,25864,,,,29,28812,,,,25,32643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Oct-2016,09:49:04,1,3.000000,124,,0,9,52.6338,174.0895,09:49:05.34 03-Oct-2016,FastGPS,52.6338,174.0895,,,6.3,-1.7,,,,15,28,24416,,,,30,27508,,,,13,26542,,,,4,18130,,,,5,26302,,,,20,31454,,,,7,16396,,,,15,9928,,,,27,16052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Oct-2016,12:49:01,1,3.000000,125,15,0,8,52.6474,174.1862,12:49:03.38 03-Oct-2016,FastGPS,52.6474,174.1862,,,12.3,-0.6,,,,15,15,27437,,,,24,3637,,,,12,24244,,,,18,1960,,,,17,18515,,,,10,9511,,,,13,30532,,,,19,12728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Oct-2016,15:50:30,4,3.000000,126,15,0,5,52.6876,174.3175,15:50:32.88 03-Oct-2016,FastGPS,52.6876,174.3175,,,6.1,-0.1,,,,15,29,418,,,,14,22136,,,,25,21984,,,,32,11140,,,,12,10768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Oct-2016,18:52:21,3,3.000000,127,15,0,8,52.6668,174.3869,18:52:22.870001 03-Oct-2016,FastGPS,52.6668,174.3869,,,14.5,-1.1,,,,15,9,17791,,,,26,20710,,,,5,27046,,,,31,20796,,,,29,8180,,,,16,28875,,,,23,18235,,,,21,30488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,03-Oct-2016,21:54:42,4,3.000000,128,15,0,6,52.5531,174.3613,21:54:44.89 03-Oct-2016,FastGPS,52.5531,174.3613,,,4.2,-0.1,,,,15,7,9567,,,,10,18136,,,,27,21420,,,,16,9958,,,,30,8158,,,,8,17246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,04-Oct-2016,00:55:00,4,3.000000,129,,0,9,52.4608,174.4299,00:55:02.38 04-Oct-2016,FastGPS,52.4608,174.4299,,,9.5,-0.6,,,,15,1,18575,,,,22,6860,,,,28,27752,,,,3,24556,,,,32,16698,,,,17,30739,,,,14,19240,,,,11,20312,,,,5,24816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,04-Oct-2016,03:56:17,3,3.000000,130,,0,9,52.4031,174.5623,03:56:18.92 04-Oct-2016,FastGPS,52.4031,174.5623,,,13.2,-1.1,,,,15,23,30533,,,,17,21417,,,,19,8776,,,,9,5260,,,,3,31801,,,,6,8228,,,,22,469,,,,1,19048,,,,28,5860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,04-Oct-2016,06:58:26,1,3.000000,131,15,0,6,52.4049,174.7446,06:58:27.93 04-Oct-2016,FastGPS,52.4049,174.7446,,,1.7,-1.1,,,,15,30,6786,,,,2,31104,,,,7,32492,,,,6,5934,,,,9,4312,,,,4,27464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,04-Oct-2016,10:00:01,4,3.000000,132,15,0,6,52.3977,174.8903,10:00:02.91 04-Oct-2016,FastGPS,52.3977,174.8903,,,2.1,-1.1,,,,15,28,16706,,,,5,9008,,,,30,12169,,,,4,3884,,,,7,18152,,,,13,3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,04-Oct-2016,13:01:18,4,3.000000,133,,0,9,52.4170,175.0072,13:01:19.94 04-Oct-2016,FastGPS,52.4170,175.0072,,,6.5,-1.1,,,,15,13,21026,,,,19,16034,,,,24,3171,,,,15,1737,,,,12,17080,,,,17,20138,,,,18,26410,,,,10,660,,,,25,6709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,04-Oct-2016,16:02:30,3,3.000000,134,15,0,8,52.4749,174.9006,16:02:31.44 04-Oct-2016,FastGPS,52.4749,174.9006,,,5.5,-1.6,,,,15,31,28354,,,,32,17347,,,,25,6237,,,,29,8722,,,,14,7726,,,,24,30642,,,,12,13686,,,,3,9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,04-Oct-2016,19:25:07,1,3.000000,135,16,0,5,52.5250,174.8083,19:25:09.47 04-Oct-2016,FastGPS,52.5250,174.8083,,,1.7,-0.5,,,,15,21,27553,,,,26,13436,,,,16,26791,,,,29,28474,,,,31,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,05-Oct-2016,01:26:58,1,3.000000,137,,0,9,52.4819,174.6050,01:27:00.47 05-Oct-2016,FastGPS,52.4819,174.6050,,,7.6,-0.5,,,,15,22,9729,,,,11,13412,,,,1,30302,,,,3,17796,,,,8,25591,,,,28,27704,,,,32,14839,,,,14,7086,,,,17,13785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,05-Oct-2016,04:31:10,4,3.000000,138,16,0,8,52.4310,174.6507,04:31:12.990001 05-Oct-2016,FastGPS,52.4310,174.6507,,,12.4,-0.0,,,,15,9,1603,,,,3,24316,,,,23,29370,,,,6,21724,,,,17,7065,,,,19,2813,,,,31,9285,,,,22,28490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,05-Oct-2016,07:33:07,2,3.000000,139,,0,9,52.3899,174.7330,07:33:09.97 05-Oct-2016,FastGPS,52.3899,174.7330,,,7.1,-0.0,,,,15,13,30272,,,,29,28232,,,,2,819,,,,4,27098,,,,30,27895,,,,5,27642,,,,7,27138,,,,6,30238,,,,9,5092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,05-Oct-2016,10:34:15,3,3.000000,140,,0,9,52.2991,174.8609,10:34:18 05-Oct-2016,FastGPS,52.2991,174.8609,,,8.5,0.0,,,,15,20,31777,,,,5,13990,,,,15,31617,,,,24,24131,,,,13,590,,,,4,4388,,,,18,7366,,,,28,24165,,,,21,13926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,05-Oct-2016,13:36:15,1,3.000000,141,,0,9,52.2908,174.7020,13:36:17.480001 05-Oct-2016,FastGPS,52.2908,174.7020,,,4.4,-0.5,,,,15,12,13698,,,,19,21520,,,,32,640,,,,17,17904,,,,24,24842,,,,25,3599,,,,10,32360,,,,18,30773,,,,15,16827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,05-Oct-2016,16:37:57,2,3.000000,142,16,0,8,52.3429,174.4766,16:38:00.020001 05-Oct-2016,FastGPS,52.3429,174.4766,,,5.5,0.0,,,,15,2,11977,,,,31,2810,,,,12,28570,,,,25,30467,,,,14,30399,,,,29,2060,,,,32,5678,,,,26,9066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,05-Oct-2016,22:41:39,2,3.000000,144,16,0,6,52.4012,174.3080,22:41:41.550001 05-Oct-2016,FastGPS,52.4012,174.3080,,,10.9,-0.4,,,,15,10,16260,,,,16,6445,,,,27,27549,,,,8,31222,,,,18,21142,,,,11,16450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,06-Oct-2016,01:41:00,6,3.000000,145,16,0,7,52.4304,174.2006,01:41:01.570001 06-Oct-2016,FastGPS,52.4304,174.2006,,,7.8,-1.4,,,,15,14,3479,,,,32,31406,,,,8,2442,,,,11,32290,,,,1,13796,,,,17,3171,,,,22,21418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,06-Oct-2016,04:41:00,4,3.000000,146,,0,9,52.4642,174.1595,04:41:02.040001 06-Oct-2016,FastGPS,52.4642,174.1595,,,5.6,-1.0,,,,15,22,24978,,,,23,11738,,,,6,6800,,,,1,17764,,,,3,28511,,,,9,22307,,,,31,21188,,,,2,20429,,,,7,15178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,06-Oct-2016,07:44:43,4,3.000000,147,16,0,8,52.5345,174.1347,07:44:46.060001 06-Oct-2016,FastGPS,52.5345,174.1347,,,10.1,0.1,,,,15,7,4444,,,,2,12312,,,,30,13534,,,,5,18559,,,,6,6579,,,,13,17485,,,,9,28018,,,,4,28944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,06-Oct-2016,10:49:13,3,3.000000,148,16,0,4,52.7144,173.6701,01:09:13 07-Oct-2016,NP,52.5832,174.1767,,,0.9,-0.6,,,,15,20,28136,,,,15,19051,,,,18,29154,,,,21,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,06-Oct-2016,14:07:49,5,3.000000,149,17,0,7,52.6162,174.1651,14:07:51.080001 06-Oct-2016,FastGPS,52.6162,174.1651,,,6.7,-0.9,,,,15,17,36,,,,32,24373,,,,24,1862,,,,19,17313,,,,25,24884,,,,12,9358,,,,14,5124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,06-Oct-2016,20:08:21,3,3.000000,151,,0,9,52.6821,173.8741,20:08:24.070001 06-Oct-2016,FastGPS,52.6821,173.8741,,,8.4,0.1,,,,15,26,26160,,,,21,9133,,,,27,4694,,,,18,11709,,,,16,825,,,,31,13777,,,,10,10224,,,,29,23350,,,,20,12152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,06-Oct-2016,23:09:43,5,3.000000,152,17,0,8,52.6963,173.7620,23:09:45.610001 06-Oct-2016,FastGPS,52.6963,173.7620,,,5.0,-0.4,,,,15,27,29804,,,,32,2172,,,,10,4494,,,,11,21268,,,,18,5652,,,,16,27285,,,,8,10375,,,,1,9006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Oct-2016,02:11:27,1,3.000000,153,,0,9,52.7263,173.6252,02:11:29.610001 07-Oct-2016,FastGPS,52.7263,173.6252,,,8.5,-0.4,,,,15,1,5338,,,,3,1798,,,,19,10920,,,,22,31272,,,,23,4283,,,,17,19197,,,,11,28252,,,,28,1861,,,,8,5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Oct-2016,05:11:10,4,3.000000,154,17,0,8,52.7466,173.4797,05:11:12.110001 07-Oct-2016,FastGPS,52.7466,173.4797,,,6.3,-0.9,,,,15,23,2785,,,,9,6233,,,,3,30028,,,,6,14376,,,,2,17635,,,,19,20690,,,,7,28339,,,,22,15213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Oct-2016,08:13:02,4,3.000000,155,,0,9,52.7750,173.3148,08:13:04.07 07-Oct-2016,FastGPS,52.7750,173.3148,,,9.8,-0.9,,,,15,30,2923,,,,9,12475,,,,4,29166,,,,13,31293,,,,5,18532,,,,7,8310,,,,2,21250,,,,20,20002,,,,15,32397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Oct-2016,11:15:36,4,3.000000,156,17,0,6,52.8322,173.1985,11:15:38.11 07-Oct-2016,FastGPS,52.8322,173.1985,,,9.9,-0.9,,,,15,4,7452,,,,15,26322,,,,13,2290,,,,28,24291,,,,17,8713,,,,10,31136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Oct-2016,14:15:00,2,3.000000,157,17,1,7,52.8362,173.2044,14:15:01.64 07-Oct-2016,FastGPS,52.8362,173.2044,,,1.7,-1.4,,,,15,32,6523,,,,10,814,,,,25,19332,,,,12,32614,,,,14,9127,,,,15,13061,,,,29,6172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Oct-2016,17:16:41,2,3.000000,158,17,0,8,52.8389,173.2027,17:16:43.13 07-Oct-2016,FastGPS,52.8389,173.2027,,,5.0,-0.9,,,,15,29,11981,,,,25,4966,,,,14,19982,,,,2,13694,,,,26,18786,,,,31,21093,,,,32,15799,,,,21,26376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Oct-2016,20:17:01,2,3.000000,159,17,0,7,52.8367,173.2004,20:17:03.14 07-Oct-2016,FastGPS,52.8367,173.2004,,,3.1,-0.9,,,,15,27,11670,,,,16,8965,,,,26,584,,,,21,19721,,,,7,29781,,,,18,11938,,,,22,31277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Oct-2016,23:20:04,2,3.000000,160,17,0,7,52.8299,173.1997,23:20:06.15 07-Oct-2016,FastGPS,52.8299,173.1997,,,8.8,-0.8,,,,15,8,18800,,,,10,16969,,,,11,11176,,,,28,28137,,,,32,24456,,,,1,6392,,,,18,27632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Oct-2016,02:21:22,5,3.000000,161,,0,9,52.8306,173.1999,02:21:24.15 08-Oct-2016,FastGPS,52.8306,173.1999,,,9.6,-0.8,,,,15,17,32331,,,,23,11587,,,,19,10695,,,,28,4094,,,,22,1237,,,,3,29026,,,,11,18891,,,,31,6863,,,,6,25636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Oct-2016,05:21:00,5,3.000000,162,17,0,8,52.8385,173.2039,05:21:02.69 08-Oct-2016,FastGPS,52.8385,173.2039,,,8.5,-0.3,,,,15,19,31483,,,,9,16810,,,,2,810,,,,7,25359,,,,6,19405,,,,3,9803,,,,23,11072,,,,17,8679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Oct-2016,08:21:00,5,3.000000,163,17,0,8,52.8383,173.2043,08:21:01.670001 08-Oct-2016,FastGPS,52.8383,173.2043,,,7.7,-1.3,,,,15,5,2776,,,,4,29694,,,,2,18541,,,,30,16478,,,,7,25454,,,,13,18394,,,,15,31670,,,,28,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Oct-2016,11:21:09,5,3.000000,164,17,0,7,52.8363,173.2042,11:21:11.170001 08-Oct-2016,FastGPS,52.8363,173.2042,,,9.3,-0.8,,,,15,10,8149,,,,15,30208,,,,18,21737,,,,13,17719,,,,20,14850,,,,28,6751,,,,24,27838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Oct-2016,14:21:00,3,3.000000,165,17,1,4,52.8369,173.2014,02:24:03.21 09-Oct-2016,FastGPS,52.8364,173.2040,,,0.6,-1.3,,,,15,32,30822,,,,19,16124,,,,14,21866,,,,17,16234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Oct-2016,17:22:31,1,3.000000,166,17,0,7,52.8389,173.2032,17:22:34.19 08-Oct-2016,FastGPS,52.8389,173.2032,,,4.9,0.2,,,,15,29,6694,,,,26,22124,,,,2,21161,,,,23,32664,,,,25,9293,,,,31,23078,,,,21,32381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Oct-2016,20:22:12,2,3.000000,167,17,0,7,52.8368,173.2000,20:22:14.71 08-Oct-2016,FastGPS,52.8368,173.2000,,,6.9,-0.3,,,,15,21,6700,,,,27,6986,,,,16,13747,,,,20,31361,,,,10,11874,,,,7,30704,,,,26,15908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Oct-2016,23:22:14,2,3.000000,168,17,0,8,52.8367,173.1994,23:22:15.71 08-Oct-2016,FastGPS,52.8367,173.1994,,,7.6,-1.3,,,,15,10,8792,,,,28,21240,,,,8,22140,,,,27,8481,,,,11,1609,,,,18,10982,,,,22,7590,,,,1,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,09-Oct-2016,02:24:01,8,3.000000,169,,0,9,52.8369,173.2014,02:24:03.21 09-Oct-2016,FastGPS,52.8369,173.2014,,,6.8,-0.8,,,,15,14,14032,,,,22,25132,,,,3,31121,,,,1,2150,,,,31,24106,,,,19,30147,,,,17,9410,,,,28,11728,,,,11,22486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
